timestamp,test-class,test-method,time,description,result
2021-05-30 18:44:36.86,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createPositive,5650,"[2] word=iPhone free, lastRowIndex=16",OK
2021-05-30 18:44:42.748,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createPositive,5592,"[3] word=!!, lastRowIndex=17",OK
2021-05-30 18:44:48.758,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createPositive,5710,"[4] word=regalo, lastRowIndex=18",OK
2021-05-30 18:44:54.742,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createNegative,5626,"[1] word=sex",OK
2021-05-30 18:45:00.74,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createNegative,5682,"[2] word=duro",OK
2021-05-30 18:45:06.879,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createNegative,5825,"[3] word=millón de dolares",OK
2021-05-30 18:45:52.308,acme.testing.administrator.spamword.AdministratorSpamWordDeleteTest,deletePositive,35068,"[1] id=1, lastRowIndex=14",OK
2021-05-30 18:46:27.642,acme.testing.administrator.spamword.AdministratorSpamWordDeleteTest,deletePositive,34992,"[2] id=4, lastRowIndex=13",OK
2021-05-30 18:47:02.776,acme.testing.administrator.spamword.AdministratorSpamWordDeleteTest,deletePositive,34821,"[3] id=9, lastRowIndex=12",OK
2021-05-30 18:47:06.785,acme.testing.administrator.spamword.AdministratorSpamWordDeleteTest,deleteNegative,3725,"[1] id=157",OK
2021-05-30 18:47:10.895,acme.testing.administrator.spamword.AdministratorSpamWordDeleteTest,deleteNegative,3790,"[2] id=-3",OK
