timestamp,test-class,test-method,time,description,result
2021-09-07 18:08:49.415,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,4742,"[3] threshold=hola",OK
2021-09-07 18:08:54.508,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,4822,"[4] threshold=",OK
2021-09-07 18:08:59.863,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,5106,"[5] threshold=0.ff",OK
2021-09-07 18:09:04.909,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,4796,"[6] threshold=-0.3",OK
2021-09-07 18:09:18.24,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createPositive,5435,"[1] word=i'm spam, lastRowIndex=15",OK
2021-09-07 18:09:23.892,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createPositive,5416,"[2] word=iPhone free, lastRowIndex=16",OK
2021-09-07 18:09:29.593,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createPositive,5467,"[3] word=!!, lastRowIndex=17",OK
2021-09-07 18:09:35.418,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createPositive,5463,"[4] word=regalo, lastRowIndex=18",OK
2021-09-07 18:09:41.259,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createNegative,5564,"[1] word=sex",OK
2021-09-07 18:09:47.074,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createNegative,5566,"[2] word=duro",OK
2021-09-07 18:09:52.884,acme.testing.administrator.spamword.AdministratorSpamWordCreateTest,createNegative,5527,"[3] word=millón de dolares",OK
2021-09-07 18:10:35.431,acme.testing.administrator.spamword.AdministratorSpamWordDeleteTest,deletePositive,34722,"[1] id=1, lastRowIndex=14",OK
2021-09-07 18:11:10.407,acme.testing.administrator.spamword.AdministratorSpamWordDeleteTest,deletePositive,34726,"[2] id=4, lastRowIndex=13",OK
2021-09-07 18:11:45.383,acme.testing.administrator.spamword.AdministratorSpamWordDeleteTest,deletePositive,34726,"[3] id=9, lastRowIndex=12",OK
2021-09-07 18:11:49.134,acme.testing.administrator.spamword.AdministratorSpamWordDeleteTest,deleteNegative,3517,"[1] id=157",OK
2021-09-07 18:11:52.874,acme.testing.administrator.spamword.AdministratorSpamWordDeleteTest,deleteNegative,3509,"[2] id=-3",OK
